get,parameters.season,parameters.team,results,response.id,response.league,response.season,response.date.start,response.date.end,response.date.duration,response.stage,response.status.clock,response.status.halftime,response.status.short,response.status.long,response.periods.current,response.periods.total,response.periods.endOfPeriod,response.arena.name,response.arena.city,response.arena.state,response.arena.country,response.teams.visitors.id,response.teams.visitors.name,response.teams.visitors.nickname,response.teams.visitors.code,response.teams.visitors.logo,response.teams.home.id,response.teams.home.name,response.teams.home.nickname,response.teams.home.code,response.teams.home.logo,response.scores.visitors.win,response.scores.visitors.loss,response.scores.visitors.series.win,response.scores.visitors.series.loss,response.scores.visitors.linescore.0,response.scores.visitors.linescore.1,response.scores.visitors.linescore.2,response.scores.visitors.linescore.3,response.scores.visitors.points,response.scores.home.win,response.scores.home.loss,response.scores.home.series.win,response.scores.home.series.loss,response.scores.home.linescore.0,response.scores.home.linescore.1,response.scores.home.linescore.2,response.scores.home.linescore.3,response.scores.home.points,response.timesTied,response.leadChanges,response.nugget
,,,,13542,standard,2023,2024-03-20T00:00:00.000Z,,,2,,FALSE,3,Finished,4,4,FALSE,Frost Bank Center,San Antonio,TX,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,0,0,0,0,38,27,26,22,113,0,0,0,0,30,26,28,23,107,,,
,,,,13556,standard,2023,2024-03-22T00:30:00.000Z,,,2,,FALSE,3,Finished,4,4,FALSE,American Airlines Center,Dallas,TX,,40,Utah Jazz,Jazz,UTA,https://upload.wikimedia.org/wikipedia/fr/3/3b/Jazz_de_l%27Utah_logo.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,0,0,0,0,27,15,31,24,97,0,0,0,0,26,27,30,30,113,,,
,,,,13589,standard,2023,2024-03-26T01:00:00.000Z,,,2,,FALSE,3,Finished,4,4,FALSE,Delta Center,Salt Lake City,UT,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,40,Utah Jazz,Jazz,UTA,https://upload.wikimedia.org/wikipedia/fr/3/3b/Jazz_de_l%27Utah_logo.png,0,0,0,0,37,24,27,27,115,0,0,0,0,41,25,22,17,105,,,
,,,,13595,standard,2023,2024-03-27T02:00:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Golden 1 Center,Sacramento,CA,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,0,0,0,0,,,,,,0,0,0,0,,,,,,,,
,,,,13621,standard,2023,2024-03-30T02:00:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Golden 1 Center,Sacramento,CA,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13631,standard,2023,2024-03-31T23:00:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Toyota Center (Houston),Houston,TX,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,14,Houston Rockets,Rockets,HOU,https://upload.wikimedia.org/wikipedia/fr/thumb/d/de/Houston_Rockets_logo_2003.png/330px-Houston_Rockets_logo_2003.png,,,,,,,,,,,,,,,,,,,,,
,,,,13645,standard,2023,2024-04-02T23:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,American Airlines Center,Dallas,TX,,11,Golden State Warriors,Warriors,GSW,https://upload.wikimedia.org/wikipedia/fr/thumb/d/de/Warriors_de_Golden_State_logo.svg/1200px-Warriors_de_Golden_State_logo.svg.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13672,standard,2023,2024-04-06T00:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,American Airlines Center,Dallas,TX,,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13679,standard,2023,2024-04-07T19:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,American Airlines Center,Dallas,TX,,14,Houston Rockets,Rockets,HOU,https://upload.wikimedia.org/wikipedia/fr/thumb/d/de/Houston_Rockets_logo_2003.png/330px-Houston_Rockets_logo_2003.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13692,standard,2023,2024-04-09T23:00:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Spectrum Center,Charlotte,NC,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,5,Charlotte Hornets,Hornets,CHA,https://upload.wikimedia.org/wikipedia/fr/thumb/f/f3/Hornets_de_Charlotte_logo.svg/1200px-Hornets_de_Charlotte_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13709,standard,2023,2024-04-10T23:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Kaseya Center,Miami,FL,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,20,Miami Heat,Heat,MIA,https://upload.wikimedia.org/wikipedia/fr/thumb/1/1c/Miami_Heat_-_Logo.svg/1200px-Miami_Heat_-_Logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13729,standard,2023,2024-04-13T00:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,American Airlines Center,Dallas,TX,,10,Detroit Pistons,Pistons,DET,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Logo_of_the_Detroit_Pistons.png/300px-Logo_of_the_Detroit_Pistons.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13744,standard,2023,2024-04-14T19:30:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Paycom Center,Oklahoma City,OK,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,25,Oklahoma City Thunder,Thunder,OKC,https://upload.wikimedia.org/wikipedia/fr/thumb/4/4f/Thunder_d%27Oklahoma_City_logo.svg/1200px-Thunder_d%27Oklahoma_City_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
,,,,13761,standard,2023,2023-12-07T01:30:00.000Z,,,2,,FALSE,3,Finished,4,4,FALSE,American Airlines Center,Dallas,TX,,40,Utah Jazz,Jazz,UTA,https://upload.wikimedia.org/wikipedia/fr/3/3b/Jazz_de_l%27Utah_logo.png,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,0,0,0,0,29,22,23,23,97,0,0,0,0,40,34,35,38,147,,,
,,,,13774,standard,2023,2023-12-09T03:00:00.000Z,,,2,,FALSE,3,Finished,4,4,FALSE,Moda Center,Portland,OR,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,29,Portland Trail Blazers,Trail Blazers,POR,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Portland_Trail_Blazers_logo.svg/1200px-Portland_Trail_Blazers_logo.svg.png,0,0,0,0,37,34,26,28,125,0,0,0,0,22,38,30,22,112,,,
,,,,13933,standard,2023,2024-04-03T02:00:00.000Z,,,2,,FALSE,1,Scheduled,0,4,FALSE,Chase Center,San Francisco,CA,,8,Dallas Mavericks,Mavericks,DAL,https://upload.wikimedia.org/wikipedia/fr/thumb/b/b8/Mavericks_de_Dallas_logo.svg/150px-Mavericks_de_Dallas_logo.svg.png,11,Golden State Warriors,Warriors,GSW,https://upload.wikimedia.org/wikipedia/fr/thumb/d/de/Warriors_de_Golden_State_logo.svg/1200px-Warriors_de_Golden_State_logo.svg.png,,,,,,,,,,,,,,,,,,,,,
